MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
695772,1205,POL Cup W,Poland Cup Women,P,20,Poland,B,38751,Pogon Tczew Women,38752,Respekt Myślenice Women,-2.5,4.25,,-1.0,1.75,,2,3,7,5,3,0,0,0,114,85,78,43,10,7,10,6,0,0,FT,1,Pitch: GOOD,Weather: GOOD
695661,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,14075,Maldives,1424,Philippines,+1.25,2.5,9.5,+0.5,1.0,4.5,1,2,6,3,3,1,0,0,76,91,46,38,1,2,7,1,0,0,90,1,Pitch: GOOD,Weather: GOOD
695716,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,1695,Kyrgyzstan,3528,Japan,+1.75,3.0,10,+1.25,0.75,4.5,0,2,3,3,0,1,0,0,68,82,37,49,1,2,9,8,0,0,80,1,Pitch: GOOD,Weather: GOOD
695912,246,INTERNATIONAL,International Match,I,4,International,G,9046,Cambodia,21713,Mongolia,-0.75,2.75,,-0.25,1.25,,1,1,2,5,0,1,0,0,92,57,46,29,2,2,6,3,0,0,65,1,Pitch: GOOD,Weather: GOOD
691961,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,3552,Uzbekistan,871,Saudi Arabia,-0.5,2.0,9,-0.25,0.75,4.5,1,1,5,4,0,0,0,0,57,43,44,25,3,3,3,1,48,52,HT,1,Pitch: GOOD,Weather: GOOD
695561,1356,EU Q U19,European U19 Championship Qual,E,4,International,G,4550,Austria U19,10414,Gibraltar U19,-6.5,7.0,11.5,-2.75,3.0,5.5,6,0,5,0,1,1,0,0,99,32,73,5,14,0,11,2,0,0,HT,1,Pitch: GOOD,Weather: GOOD
695720,2241,Indonesia L2,Indonesia Liga 2,I,65,Indonesia,Y,2561,Persita Tangerang,1651,Persik Kediri,-0.75,2.25,,-0.25,1.0,,0,0,2,2,0,1,0,0,35,58,11,28,0,3,0,1,0,0,HT,0,Pitch: GOOD,Weather: GOOD
695798,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,7174,Armenia U21,8384,Rep Of Ireland U21,+0.75,2.5,,+0.25,1.0,,0,0,0,6,2,0,0,0,36,46,9,57,0,5,0,3,41,59,HT,0,Pitch: GOOD,Weather: GOOD
696174,522,DNK R,Denmark Reserve League,D,15,Denmark,D,6605,FC Copenhagen Reserves,6473,FC Nordsjaelland Reserves,0.0,3.5,,+0.5,0.5,,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,43,57,48,1,Pitch: GOOD,Weather: GOOD
695717,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,8430,Hong Kong,948,Bahrain,+1.5,2.5,9,+0.5,1.0,4.5,0,0,0,3,1,0,0,0,28,80,12,53,1,2,1,2,32,68,HT,0,Pitch: GOOD,Weather: GOOD
696121,522,DNK R,Denmark Reserve League,D,15,Denmark,D,34877,Lyngby Reserves,6604,Brondby Reserves,+0.5,4.5,,+0.25,1.75,,1,0,2,1,0,0,0,0,50,54,34,40,3,1,2,4,41,59,HT,1,Pitch: GOOD,Weather: GOOD
695768,1867,SAU AD2,Saudi Arabia Division 2,S,36,Saudi Arabia,S,7522,Hajer,28558,Al Jubail Club,-0.75,2.5,10,-0.25,1.0,4.5,1,0,4,2,0,1,0,0,43,50,23,17,2,4,1,4,40,60,HT,1,Pitch: GOOD,Weather: GOOD
695841,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,1448,Danubio Reserves,8119,Rampla Juniors Reserves,-0.25,3.0,8.5,-0.25,1.25,4,0,1,2,0,0,0,0,0,93,65,43,21,2,2,2,1,0,0,HT,1,Pitch: GOOD,Weather: GOOD
695897,704,ARG R,Argentina Reserve League,A,32,Argentina,A,33452,El Porvenir Reserves,16033,Sportivo Italiano Reserves,-1.0,3.0,,-0.5,1.25,,1,0,1,2,0,1,0,0,41,46,36,24,1,0,5,4,0,0,HT,1,Pitch: GOOD,Weather: GOOD
695844,199,RUS D2,Russia Division 2,R,12,Russia,E,8068,FK Mashuk-KMV Pyatigorsk,15162,SKA Rostov,+0.5,2.5,,+0.25,1.0,,1,0,2,2,2,2,0,0,37,63,26,30,3,2,0,4,43,57,HT,1,Pitch: GOOD,Weather: GOOD
695824,1356,EU Q U19,European U19 Championship Qual,E,4,International,G,3344,Switzerland U19,3741,Rep Of Ireland U19,-0.25,3.25,9,+0.25,0.75,4,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,HT,1,Pitch: GOOD,Weather: GOOD
695885,704,ARG R,Argentina Reserve League,A,32,Argentina,A,15657,Acassuso Reserves,13855,CA Colegiales Reserves,-1.0,3.0,9.5,-0.5,1.25,4.5,2,0,5,1,0,0,0,0,38,48,44,36,4,0,3,2,0,0,HT,1,Pitch: GOOD,Weather: GOOD
696172,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,29913,Progreso Reserves,9189,CA Cerro Reserves,+0.25,2.75,,+0.5,0.5,,0,0,6,1,0,2,0,0,56,59,49,22,3,0,7,2,0,0,HT,0,Pitch: GOOD,Weather: GOOD
695957,2287,Ethiopia Cup,Ethiopia Cup,E,43,Ethiopia,A,38704,Sebeta City,24441,Ethio Electric FC,-0.75,2.0,,+0.25,0.5,,0,0,1,1,0,0,0,0,61,53,44,35,2,0,2,2,55,45,HT,0,Pitch: GOOD,Weather: GOOD
695886,704,ARG R,Argentina Reserve League,A,32,Argentina,A,33451,Berazategui Reserves,33949,Leandro N. Alem Reserves,-1.25,3.0,,-0.5,1.25,,1,0,6,2,0,0,0,0,48,51,41,21,4,1,7,1,0,0,46,1,Pitch: GOOD,Weather: GOOD
695887,704,ARG R,Argentina Reserve League,A,32,Argentina,A,34089,Canuelas FC Reserves,33363,CA Ituzaingo Reserves,-1.25,3.25,,-0.5,1.25,,2,1,1,1,0,1,0,0,49,49,33,29,5,2,6,1,0,0,46,1,Pitch: GOOD,Weather: GOOD
695769,1867,SAU AD2,Saudi Arabia Division 2,S,36,Saudi Arabia,S,33564,Al-Riyadh,38551,Al Anwar Club,-0.25,2.25,10,+0.5,0.5,4.5,1,0,0,1,0,0,0,0,24,27,20,15,2,1,2,1,39,61,26,1,Pitch: GOOD,Weather: GOOD
696173,2683,CLW,Cameroon League Women,C,54,Cameroon,K,35101,Amazone FAP Women,35223,AS Awa FF Women,0.0,2.75,,0.0,1.25,,1,0,2,0,1,0,0,0,36,27,30,17,3,1,0,0,63,37,22,1,Pitch: GOOD,Weather: GOOD
695781,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,37895,Khor Fakkan U19,23442,Dubba Al Husun U19,0.0,3.25,9.5,0.0,1.25,4.5,0,0,0,1,0,0,0,0,16,19,14,10,2,0,1,0,0,0,14,0,Pitch: GOOD,Weather: GOOD
695780,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,23363,Al Ittihad Kalba U19,38005,Al Rams U19,-1.0,3.75,,-0.5,1.5,,0,0,1,2,0,0,0,0,12,14,7,11,1,1,1,0,0,0,13,0,Pitch: GOOD,Weather: GOOD
695784,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,23359,Sharjah SCC U19,16621,Al Ain SCC U19,-0.25,2.75,10,0.0,1.25,4.5,0,0,0,0,0,0,0,0,16,20,5,6,1,0,0,2,0,0,9,0,Pitch: GOOD,Weather: GOOD
695778,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,23361,Al Bataeh U19,20567,Dibba Al Fujairah U19,+0.75,4.0,,+0.25,1.5,,0,0,1,0,0,0,0,0,11,8,5,2,1,0,0,1,0,0,8,0,Pitch: GOOD,Weather: GOOD
691960,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,8805,Malaysia,3198,Thailand,+0.25,2.5,9.5,0.0,1.0,4.5,0,1,0,0,0,0,0,0,7,14,3,11,0,1,0,0,36,64,8,1,Pitch: GOOD,Weather: GOOD
695891,976,DZA Cup,Algeria Cup,A,111,Algeria,A,38761,IB Khemis El Khechna,23845,RC Kouba,+0.25,2.0,,0.0,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696063,976,DZA Cup,Algeria Cup,A,111,Algeria,A,38773,Hydra AC,38774,CRB Dar Beida,+0.75,2.25,,+0.25,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695889,976,DZA Cup,Algeria Cup,A,111,Algeria,A,29328,CRB Kais,8706,AB Merouana,-1.25,2.5,,-0.5,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695748,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,20106,Paidha Black Angels,25369,Doves All Stars,-0.25,2.25,,0.0,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
691962,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,5663,Vietnam,3579,United Arab Emirates,0.0,2.0,9,0.0,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,NS,0,Pitch: GOOD,Weather: GOOD
695888,976,DZA Cup,Algeria Cup,A,111,Algeria,A,38757,Chabab Baladiat Mila,38758,JB Ain Kercha,0.0,2.0,,0.0,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696103,2683,CLW,Cameroon League Women,C,54,Cameroon,K,35104,Caiman Douala Women,35204,Renaissance de Figuil Women,-0.5,2.75,,-0.25,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696104,2683,CLW,Cameroon League Women,C,54,Cameroon,K,38647,Vision Sports Bamenda Women,35193,Eclair de Saa Women,+1.25,3.0,,+0.5,1.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695896,976,DZA Cup,Algeria Cup,A,111,Algeria,A,7696,US Chaouia,28978,USM Setif,-0.5,2.5,9,-0.25,1.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696061,976,DZA Cup,Algeria Cup,A,111,Algeria,A,38770,CRB Boukadir,34249,CRB Ain Oussera,+0.25,2.0,,+0.25,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696064,976,DZA Cup,Algeria Cup,A,111,Algeria,A,2732,JSM Bejaia,38775,Amel Kourifa,-1.75,2.5,,-0.5,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696062,976,DZA Cup,Algeria Cup,A,111,Algeria,A,38771,ES Berrouaghia,38772,O Media,+1.5,2.5,,+0.5,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695894,976,DZA Cup,Algeria Cup,A,111,Algeria,A,2728,MO Bejaia,38765,Olympique Akbou,-1.75,2.5,9,-0.5,1.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695890,976,DZA Cup,Algeria Cup,A,111,Algeria,A,38759,FCB Bir El Arch,38760,Entente de Collo,-0.5,2.25,,-0.25,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695806,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,38460,Kigezi Homeboys FC,25370,Nyamityobora FC,-0.25,2.25,,0.0,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
696102,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,34185,Saviours FC,38462,Mbale Heroes,+0.25,2.0,,+0.25,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695747,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,28241,Bukedea TC FC,38374,MYDA FC,-0.25,2.0,,0.0,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
695807,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,18500,Ndejje University,28246,Kansai Plascon FC,-0.25,2.0,,-0.25,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
