MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
695781,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,37895,Khor Fakkan U19,23442,Dubba Al Husun U19,0.0,3.25,9.5,0.0,1.25,4.5,1,2,8,5,1,1,0,0,92,90,86,71,10,5,19,16,0,0,93,1,Pitch: GOOD,Weather: GOOD
695780,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,23363,Al Ittihad Kalba U19,38005,Al Rams U19,-1.0,3.75,,-0.5,1.5,,3,2,7,5,3,1,0,0,93,97,56,53,10,7,10,10,0,0,94,1,Pitch: GOOD,Weather: GOOD
695784,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,23359,Sharjah SCC U19,16621,Al Ain SCC U19,-0.25,2.75,10,0.0,1.25,4.5,0,0,8,1,2,0,0,0,157,154,76,60,2,1,5,7,0,0,91,0,Pitch: GOOD,Weather: GOOD
695778,1355,UAE U19,UAE U19 League,U,35,The United Arab Emirates (UAE),A,23361,Al Bataeh U19,20567,Dibba Al Fujairah U19,+0.75,4.0,,+0.25,1.5,,4,3,3,8,3,3,1,0,99,89,41,34,7,5,3,3,0,0,92,1,Pitch: GOOD,Weather: GOOD
691960,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,8805,Malaysia,3198,Thailand,+0.25,2.5,9.5,0.0,1.0,4.5,2,1,4,6,3,2,0,0,80,109,71,89,7,4,5,6,43,57,90,1,Pitch: GOOD,Weather: GOOD
696104,2683,CLW,Cameroon League Women,C,54,Cameroon,K,38647,Vision Sports Bamenda Women,35193,Eclair de Saa Women,+1.25,3.0,,+0.5,1.25,,0,0,5,2,0,1,0,0,101,110,55,46,4,1,3,2,46,54,81,0,Pitch: GOOD,Weather: GOOD
695592,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,893,Lebanon,3619,South Korea,+1.0,2.25,9.5,+0.25,1.0,4.5,0,0,2,4,1,1,0,0,86,110,47,87,4,3,3,11,40,60,81,0,Pitch: GOOD,Weather: GOOD
696103,2683,CLW,Cameroon League Women,C,54,Cameroon,K,35104,Caiman Douala Women,35204,Renaissance de Figuil Women,-0.5,2.75,,-0.25,1.0,,3,0,10,0,0,1,0,0,75,79,102,34,5,0,10,0,50,50,83,1,Pitch: GOOD,Weather: GOOD
695753,183,EU F,Europe Friendlies,E,4,International,G,5681,Dynamo Dresden,5585,Chemnitzer,-0.25,3.25,8.5,-0.25,1.25,4,0,2,1,6,0,2,0,0,83,105,39,92,2,6,4,7,43,57,83,1,Pitch: GOOD,Weather: GOOD
695764,1898,Burundi PL,Burundi Premier League,B,163,Burundi,B,35285,Bumamuru,23855,Inter Stars,-0.75,2.5,,-0.25,1.0,,0,1,2,3,1,1,0,0,104,109,67,69,1,2,9,3,0,0,80,1,Pitch: GOOD,Weather: GOOD
695754,183,EU F,Europe Friendlies,E,4,International,G,6190,FC Emmen,5467,VfL Osnabruck,+0.25,3.25,8.5,0.0,1.25,4,0,2,2,3,0,0,0,0,72,97,35,72,0,8,2,13,0,0,83,1,Pitch: GOOD,Weather: GOOD
696054,183,EU F,Europe Friendlies,E,4,International,G,5614,Unterhaching,5883,Jahn Regensburg,+0.25,3.25,,0.0,1.25,,3,4,3,5,2,2,0,0,90,80,60,45,6,4,12,4,0,0,81,1,Pitch: GOOD,Weather: GOOD
695757,183,EU F,Europe Friendlies,E,4,International,G,5542,MSV Duisburg,6189,De Graafschap,-1.0,3.25,8.5,-0.25,1.25,4,2,1,6,3,0,0,0,0,71,59,37,24,5,6,7,4,53,47,81,1,Pitch: GOOD,Weather: GOOD
