MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
693048,230,ARM L1,Armenia First League,A,88,Armenia,Y,36531,Dilijan FC,36655,FC West Armenia,+5.0,6.0,,+1.75,2.25,,0,8,1,5,1,1,0,0,87,122,47,76,2,10,3,4,0,0,FT,1
692633,2000,India BSD,India Bangalore Super Division,I,17,India,Y,33739,ADE FC,18932,Students Union,+0.25,2.75,,0.0,1.25,,1,1,6,1,1,2,0,0,108,114,75,77,1,4,4,2,0,0,90,1
688991,1275,JPN J2L,Japan J2-League,J,2,Japan,R,224,Omiya Ardija,4570,Avispa Fukuoka,-0.75,2.25,9,-0.25,1.0,4.5,3,0,4,2,0,0,0,0,94,110,66,54,8,0,4,6,56,44,91,1
688992,609,KOR Cup,South Korea Cup,S,3,Korea,H,21251,Daejeon Korail,348,Suwon Bluewings,+0.75,2.25,9.5,+0.25,1.0,4.5,0,0,2,10,3,0,0,0,74,103,36,78,1,3,3,12,0,0,93,0
693073,2617,THA UG,Thailand University Games,T,8,Thailand,T,33773,Rajamangala University Rattanakosin,29579,Rajabhat Petchaburi Univerisity,-0.25,3.0,,0.0,1.25,,0,1,2,2,0,1,0,0,52,64,25,33,1,5,2,5,0,0,69,1
692665,257,HKG RD,Hong Kong Reserve Division,H,77,Hong Kong,Z,28627,Lee Man FC Reserves,17000,Southern District Reserves,+1.25,3.25,8.5,+0.5,1.5,4,0,1,4,2,0,0,0,0,76,39,60,36,4,1,4,6,58,42,63,1
692631,1855,IND MPL,India Mizoram Premier League,I,17,India,Y,33934,Venghnuai FC,27392,Mizoram Police FC,+0.25,2.75,,0.0,1.0,,0,1,4,3,0,0,0,0,71,69,40,47,3,2,2,10,0,0,64,1
692626,230,ARM L1,Armenia First League,A,88,Armenia,Y,2248,Pyunik Yerevan II,36808,FC Aragats,+0.25,3.5,,+0.25,1.25,,0,0,2,3,0,1,0,0,58,53,16,34,1,2,3,5,0,0,HT,0
692627,230,ARM L1,Armenia First League,A,88,Armenia,Y,36342,Sevan FC,36731,FC Van,+0.25,3.0,,0.0,1.25,,0,0,1,1,1,1,0,0,60,48,34,20,1,0,7,5,0,0,HT,0
692437,1795,BGR FL,Bulgaria First League,B,40,Bulgaria,B,26478,Dunav Ruse,5032,Botev Plovdiv,+0.25,2.25,,+0.25,1.0,,0,1,3,2,0,0,0,0,43,42,41,39,1,1,5,6,53,47,HT,1
693079,220,CSK YL,Czech Youth League,C,10,the Czech Republic,J,14063,Viktoria Zizkov U19,38646,Slavia Prague B U19,+2,5.0,,+0.75,2.0,,0,3,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,HT,1
693035,2824,PHL PC,Philippines PFL Cup,P,19,Philippines,F,20233,Philippines U22,11973,Mendiola FC,-0.5,3.0,9.5,+0.25,0.75,4.5,2,1,1,2,1,1,0,0,49,51,54,32,3,1,2,2,0,0,47,1
693034,2824,PHL PC,Philippines PFL Cup,P,19,Philippines,F,4400,Green Archers Utd,4972,Ceres FC,+3.75,5.0,10,+2,1.5,4.5,0,1,0,0,0,1,0,0,37,71,18,38,0,4,4,6,0,0,HT,1
692772,881,AFC C U19,AFC U19 Championships,A,4,International,G,3592,UAE U19,15981,Nepal U19,-3.75,4.25,10.5,-1.5,1.75,5,1,0,2,0,0,0,0,0,66,25,38,15,3,1,1,3,0,0,36,1
692839,881,AFC C U19,AFC U19 Championships,A,4,International,G,15950,Malaysia U19,15920,Brunei U19,-6,6.75,11.5,-2.5,2.75,5.5,3,0,6,0,0,0,0,0,42,5,41,2,3,0,3,0,86,14,21,1
692830,881,AFC C U19,AFC U19 Championships,A,4,International,G,9674,South Korea U19,15939,Singapore U19,-4.75,5.75,10.5,-2,2.5,5,0,0,1,0,0,1,0,0,27,20,22,3,0,0,1,0,0,0,21,0
692636,196,IDN SL,Indonesia Super Liga,I,65,Indonesia,Y,1307,Persib Bandung,4116,PSIS Semarang,-0.75,2.0,10,-0.25,0.75,,1,0,0,2,0,0,0,0,28,17,11,5,1,0,2,2,0,0,20,1
692762,2555,Indonesia L3,Indonesia Liga 3,I,65,Indonesia,Y,33705,Persedikab Kediri,36893,Perspa Pacitan,-1.75,4.0,,-0.75,1.5,,0,0,2,0,0,0,0,0,30,15,11,9,0,2,4,1,0,0,18,0
692637,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,19775,AS Fortuna Mfou,20216,Eding Sport FC,-0.5,1.75,8,-0.25,0.75,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,NS,0
692639,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,19911,Union Douala,25258,Avion Academy,0.0,1.75,7.5,0.0,0.75,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0
692638,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,20634,Feutcheu FC,3313,Fovu de Baham,0.0,2.0,8,0.0,0.75,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,NS,0
