MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
693058,653,IRN PL,Iran Pro League,I,74,Iran,Y,5943,Paykan,7632,Saipa Karadj,-0.25,2.0,8.5,0.0,0.75,4,1,0,2,2,1,1,0,0,130,135,48,68,4,2,1,0,0,0,83,1,Pitch: GOOD,Weather: GOOD
693086,349,INT W,Womens International,W,4,International,G,8837,Paraguay Women,8713,Argentina Women,+0.75,2.75,9,+0.25,1.0,4,1,2,0,2,1,1,0,0,79,79,50,51,5,7,3,7,0,0,80,1,Pitch: GOOD,Weather: GOOD
693083,1840,KOS SL,Kosovo Superliga,K,140,Kosovo,K,25231,KF Ferizaj,33460,KF Flamurtari Pristina,-0.25,2.25,,-0.25,1.0,,1,0,3,4,1,2,0,0,102,107,62,61,4,2,4,2,0,0,78,1,Pitch: GOOD,Weather: GOOD
693163,1388,NOR EL U19,Norway U19 Elite League,N,70,Norway,N,5930,Viking FK U19,1855,Lillestrom U19,-1.75,4.5,9,-0.75,1.75,4,4,3,6,1,0,2,0,1,80,64,37,28,7,7,4,3,55,45,78,1,Pitch: GOOD,Weather: GOOD
693089,2382,KOS D1,Kosovo Division 1,K,140,Kosovo,K,28778,KF Vitia,34987,FK Onix Banje,+0.25,2.5,,+0.25,1.0,,0,0,8,5,3,4,0,0,126,129,80,73,4,3,5,12,0,0,78,0,Pitch: GOOD,Weather: GOOD
693295,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,3603,Juventud De Las Piedras Reserves,1889,Racing Club de Montevideo Reserves,-0.5,2.75,,-0.25,1.25,,0,0,1,2,4,2,0,0,80,77,58,58,1,6,5,6,0,0,80,0,Pitch: GOOD,Weather: GOOD
693156,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,858,Al Shoalah,23451,Al Suqoor,-0.25,2.75,,0.0,1.0,,0,0,7,1,1,0,0,0,66,63,71,28,4,1,7,1,0,0,64,0,Pitch: GOOD,Weather: GOOD
693157,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,28557,Al Taqdom,866,Al Ittifaq Dammam,+1.25,3.0,,+0.5,1.25,,0,3,0,6,0,0,0,0,67,67,17,58,0,3,0,1,0,0,55,1,Pitch: GOOD,Weather: GOOD
693426,287,BRA U20,Brazil U20 League,B,47,Brazil,B,38659,Tuna Luso U20,9634,Remo PA U20,0.0,3.25,,0.0,1.25,,0,0,0,1,2,1,0,0,37,46,27,27,0,1,2,8,54,46,HT,0,Pitch: GOOD,Weather: GOOD
693168,429,OMN Su Cup,Oman Sultans Cup,O,33,Oman,A,2953,Fanja,30027,Sur SC,-0.75,2.5,,-0.25,1.0,,0,1,5,0,0,0,0,0,78,60,56,31,4,4,5,5,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693169,429,OMN Su Cup,Oman Sultans Cup,O,33,Oman,A,9252,Oman FC,19067,Nizwa,-1.0,2.75,,-0.5,1.25,,2,1,0,1,1,0,0,0,51,46,21,22,2,1,2,10,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693160,492,BRA,Brazilian Matches,B,47,Brazil,B,38236,CAAC Brasil FC,12779,Sao Cristovao RJ,+3.25,3.75,10.5,+1.25,1.5,5,0,2,3,4,1,0,0,0,58,67,22,28,1,4,0,2,0,0,41,1,Pitch: GOOD,Weather: GOOD
693216,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,38373,Katwe United,38462,Mbale Heroes,+0.25,2.0,,0.0,0.75,,0,0,2,2,0,0,0,0,45,49,22,22,2,1,0,2,0,0,37,0,Pitch: GOOD,Weather: GOOD
693218,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,38374,MYDA FC,20106,Paidha Black Angels,-0.25,2.0,,0.0,0.75,,2,0,1,1,0,0,0,0,48,42,21,23,3,1,2,2,0,0,37,1,Pitch: GOOD,Weather: GOOD
693215,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,28241,Bukedea TC FC,34185,Saviours FC,-0.5,2.0,,-0.25,0.75,,1,0,0,1,0,1,0,0,49,55,25,20,3,0,0,1,0,0,36,1,Pitch: GOOD,Weather: GOOD
693159,1124,TZA PL,Tanzania Premier League,T,106,Tanzania,T,9284,Simba Sports Club,16524,Tanzania Prisons,-0.75,1.75,9,-0.25,0.75,4.5,0,0,3,1,0,0,0,0,61,43,39,19,0,0,2,2,0,0,35,0,Pitch: GOOD,Weather: GOOD
693217,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,28248,Kitara FC,27673,UPDF FC,-0.5,2.0,,-0.25,0.75,,1,0,0,1,1,1,0,0,61,70,43,51,5,2,2,5,0,0,35,1,Pitch: GOOD,Weather: GOOD
693090,713,TUN L1,Tunisia League 1,T,55,Tunisia,T,4771,Esperance de Tunis,6213,Bizertin,-1.5,2.75,,-0.75,1.25,,1,0,2,0,0,0,0,0,0,0,28,28,1,0,0,0,0,0,34,1,Pitch: GOOD,Weather: GOOD
693219,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,25370,Nyamityobora FC,12495,Water FC,-0.5,2.0,,-0.25,0.75,,0,0,1,2,0,0,0,0,63,45,33,24,4,1,0,3,0,0,34,0,Pitch: GOOD,Weather: GOOD
693233,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,8893,CA River Plate Reserves,1577,Montevideo Wanderers Reserves,-0.25,2.5,,0.0,1.0,,0,0,0,3,1,0,0,0,40,40,34,25,0,0,4,1,0,0,32,0,Pitch: GOOD,Weather: GOOD
693521,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,33623,Dove FC,28246,Kansai Plascon FC,+0.25,1.75,,0.0,0.75,,0,0,2,2,0,0,0,0,52,70,23,42,0,0,2,3,0,0,31,0,Pitch: GOOD,Weather: GOOD
693520,704,ARG R,Argentina Reserve League,A,32,Argentina,A,33771,General Lamadrid Reserves,33949,Leandro N. Alem Reserves,-0.25,3.25,,-0.25,1.25,,0,0,2,2,0,0,0,0,26,27,13,14,0,1,4,0,0,0,30,0,Pitch: GOOD,Weather: GOOD
693147,1854,ENG PLC U23,England U23 Premier League Cup,E,14,England,Y,23307,Burnley U23,23888,Crystal Palace U23,-0.75,2.75,,+0.25,0.5,,0,2,2,2,0,1,0,0,41,35,19,12,2,4,0,0,0,0,30,1,Pitch: GOOD,Weather: GOOD
693191,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,25369,Doves All Stars,33712,Light SS FC,-0.5,2.0,,-0.25,0.75,,1,0,1,0,1,0,0,0,38,46,28,28,1,0,4,1,0,0,29,1,Pitch: GOOD,Weather: GOOD
693192,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,18500,Ndejje University,38460,Kigezi Homeboys FC,-0.5,2.0,,-0.25,0.75,,0,0,2,1,0,0,0,0,43,42,28,41,0,1,0,0,0,0,28,0,Pitch: GOOD,Weather: GOOD
693092,749,ZAF ND1,South Africa National Div 1,S,37,South Africa,N,32396,Cape Umoya UTD,27272,UTHONGATHI FC,+0.25,2.0,9.5,+0.25,0.75,4.5,0,0,1,0,0,0,0,0,11,20,5,5,2,0,1,0,0,0,9,0,Pitch: GOOD,Weather: GOOD
692439,1795,BGR FL,Bulgaria First League,B,40,Bulgaria,B,30956,Arda Kardzhali,27109,Tsarsko Selo 2015,-0.75,2.5,,-0.25,1.0,,0,0,0,1,0,0,0,0,9,5,5,4,0,0,2,0,72,28,7,0,Pitch: GOOD,Weather: GOOD
