MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
693060,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,32537,Sabah FK II,9525,PFK Turan Tovuz,-0.75,2.5,,-0.25,1.0,,1,0,6,3,2,1,0,0,94,75,65,35,8,1,8,5,60,40,FT,1,Pitch: GOOD,Weather: GOOD
693153,1103,BLR RL,Belarus Reserve League,B,94,Belarus,B,12768,Dinamo Minsk Reserves,35179,FK Dnyapro Reserves,-1.75,3.75,,-0.75,1.5,,3,1,6,0,2,0,0,0,162,89,120,33,16,2,8,3,0,0,80,1,Pitch: GOOD,Weather: GOOD
693424,2473,Ukraine D1W,Ukraine Division 1 Women,U,21,Ukraine,W,32563,Voskhod Stara Mayachka Women,38658,EMC Podillya Women,-2.75,3.25,,-1.0,1.25,,3,0,5,0,0,1,0,0,109,63,56,9,6,0,3,0,0,0,51,1,Pitch: GOOD,Weather: GOOD
693085,349,INT W,Womens International,W,4,International,G,1913,China PR Women,5107,New Zealand Women,-1.0,2.25,9,-0.25,1.0,4,0,0,2,2,0,0,0,0,52,25,38,17,0,2,0,1,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693058,653,IRN PL,Iran Pro League,I,74,Iran,Y,5943,Paykan,7632,Saipa Karadj,-0.25,2.0,8.5,0.0,0.75,4,1,0,1,0,0,0,0,0,63,62,25,33,2,1,1,0,0,0,41,1,Pitch: GOOD,Weather: GOOD
693086,349,INT W,Womens International,W,4,International,G,8837,Paraguay Women,8713,Argentina Women,+0.75,2.75,9,+0.25,1.0,4,1,0,0,1,0,1,0,0,42,41,27,24,4,4,2,3,0,0,38,1,Pitch: GOOD,Weather: GOOD
693083,1840,KOS SL,Kosovo Superliga,K,140,Kosovo,K,25231,KF Ferizaj,33460,KF Flamurtari Pristina,-0.25,2.25,,-0.25,1.0,,1,0,1,1,0,0,0,0,56,39,29,23,1,1,2,0,0,0,37,1,Pitch: GOOD,Weather: GOOD
693163,1388,NOR EL U19,Norway U19 Elite League,N,70,Norway,N,5930,Viking FK U19,1855,Lillestrom U19,-1.75,4.5,9,-0.75,1.75,4,1,2,0,0,0,0,0,0,41,34,18,15,1,3,2,2,56,44,37,1,Pitch: GOOD,Weather: GOOD
693089,2382,KOS D1,Kosovo Division 1,K,140,Kosovo,K,28778,KF Vitia,34987,FK Onix Banje,+0.25,2.5,,+0.25,1.0,,0,0,4,4,1,1,0,0,55,65,33,39,4,3,1,9,0,0,37,0,Pitch: GOOD,Weather: GOOD
693295,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,3603,Juventud De Las Piedras Reserves,1889,Racing Club de Montevideo Reserves,-0.5,2.75,,-0.25,1.25,,0,0,1,0,3,2,0,0,46,35,33,18,0,1,1,2,0,0,36,0,Pitch: GOOD,Weather: GOOD
693156,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,858,Al Shoalah,23451,Al Suqoor,-0.25,2.75,,0.0,1.0,,0,0,0,0,0,0,0,0,31,30,22,14,1,0,1,0,0,0,24,0,Pitch: GOOD,Weather: GOOD
693157,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,28557,Al Taqdom,866,Al Ittifaq Dammam,+1.25,3.0,,+0.5,1.25,,0,1,0,2,0,0,0,0,16,12,4,14,0,1,0,0,0,0,14,1,Pitch: GOOD,Weather: GOOD
693426,287,BRA U20,Brazil U20 League,B,47,Brazil,B,38659,Tuna Luso U20,9634,Remo PA U20,0.0,3.25,,0.0,1.25,,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,1,60,40,3,0,Pitch: GOOD,Weather: GOOD
