MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
693404,246,INTERNATIONAL,International Match,I,4,International,G,1679,Myanmar,5358,Nepal,-0.75,2.25,,-0.25,1.0,,3,0,4,5,0,1,0,0,132,90,64,47,3,0,13,4,0,0,FT,1,Pitch: GOOD,Weather: GOOD
693061,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,32521,Zira IK II,8508,Moik Baku,+0.75,3.0,,+0.25,1.25,,2,2,4,2,7,1,0,2,79,71,48,31,5,7,6,5,52,48,97,1,Pitch: GOOD,Weather: GOOD
693103,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,17982,Zaqatala,32651,Keshla FK II,-0.5,2.75,,-0.25,1.0,,0,2,4,2,5,5,0,1,94,86,62,42,5,3,11,5,0,0,FT,1,Pitch: GOOD,Weather: GOOD
693060,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,32537,Sabah FK II,9525,PFK Turan Tovuz,-0.75,2.5,,-0.25,1.0,,1,0,6,3,2,1,0,0,89,70,62,35,8,1,8,5,61,39,93,1,Pitch: GOOD,Weather: GOOD
693372,349,INT W,Womens International,W,4,International,G,23746,Spain Women U20,38652,Russia Women U21,-2.25,3.5,,-1.0,1.5,,2,0,3,0,0,1,0,0,85,60,85,44,8,3,1,0,58,42,FT,1,Pitch: GOOD,Weather: GOOD
693153,1103,BLR RL,Belarus Reserve League,B,94,Belarus,B,12768,Dinamo Minsk Reserves,35179,FK Dnyapro Reserves,-1.75,3.75,,-0.75,1.5,,3,1,5,0,2,0,0,0,142,77,102,28,14,2,7,2,0,0,69,1,Pitch: GOOD,Weather: GOOD
693424,2473,Ukraine D1W,Ukraine Division 1 Women,U,21,Ukraine,W,32563,Voskhod Stara Mayachka Women,38658,EMC Podillya Women,-2.75,3.25,,-1.0,1.25,,3,0,4,0,0,1,0,0,93,51,47,8,5,0,3,0,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693085,349,INT W,Womens International,W,4,International,G,1913,China PR Women,5107,New Zealand Women,-1.0,2.25,9,-0.25,1.0,4,0,0,2,2,0,0,0,0,52,25,38,17,0,2,0,1,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693058,653,IRN PL,Iran Pro League,I,74,Iran,Y,5943,Paykan,7632,Saipa Karadj,-0.25,2.0,8.5,0.0,0.75,4,0,0,0,0,0,0,0,0,51,44,20,26,1,1,1,0,0,0,30,0,Pitch: GOOD,Weather: GOOD
693086,349,INT W,Womens International,W,4,International,G,8837,Paraguay Women,8713,Argentina Women,+0.75,2.75,9,+0.25,1.0,4,1,0,0,0,0,1,0,0,31,28,21,18,3,3,2,3,0,0,27,1,Pitch: GOOD,Weather: GOOD
693083,1840,KOS SL,Kosovo Superliga,K,140,Kosovo,K,25231,KF Ferizaj,33460,KF Flamurtari Pristina,-0.25,2.25,,-0.25,1.0,,0,0,1,1,0,0,0,0,42,28,24,15,0,1,2,0,0,0,26,0,Pitch: GOOD,Weather: GOOD
693163,1388,NOR EL U19,Norway U19 Elite League,N,70,Norway,N,5930,Viking FK U19,1855,Lillestrom U19,-1.75,4.5,9,-0.75,1.75,4,1,0,0,0,0,0,0,0,32,24,14,8,1,0,2,0,60,40,26,1,Pitch: GOOD,Weather: GOOD
693089,2382,KOS D1,Kosovo Division 1,K,140,Kosovo,K,28778,KF Vitia,34987,FK Onix Banje,+0.25,2.5,,+0.25,1.0,,0,0,3,1,1,1,0,0,41,46,25,25,3,0,1,6,0,0,26,0,Pitch: GOOD,Weather: GOOD
693295,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,3603,Juventud De Las Piedras Reserves,1889,Racing Club de Montevideo Reserves,-0.5,2.75,,-0.25,1.25,,0,0,1,0,1,1,0,0,31,25,20,12,0,1,1,2,0,0,25,0,Pitch: GOOD,Weather: GOOD
693156,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,858,Al Shoalah,23451,Al Suqoor,-0.25,2.75,,0.0,1.0,,0,0,0,0,0,0,0,0,18,18,13,7,1,0,0,0,0,0,13,0,Pitch: GOOD,Weather: GOOD
693157,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,28557,Al Taqdom,866,Al Ittifaq Dammam,+1.25,3.0,,+0.5,1.25,,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,0,0,0,3,0,Pitch: GOOD,Weather: GOOD
