MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
693213,2817,Il1W,Indonesia Liga 1 Women,I,65,Indonesia,Y,38253,PS TIRA Women,38268,PSIS Semarang Women,-5.75,6.0,,-2.5,2.5,,1,0,4,0,1,1,0,0,85,70,100,27,10,2,9,2,51,49,79,1,Pitch: GOOD,Weather: GOOD
693321,183,EU F,Europe Friendlies,E,4,International,G,6935,FC Cartagena,26559,Brentford B,-1.0,3.0,,-0.5,1.25,,3,1,2,4,3,4,0,0,62,61,26,23,4,1,2,1,0,0,76,1,Pitch: GOOD,Weather: GOOD
693074,1005,IND ST,India - Santosh Trophy,I,17,India,Y,24160,Andhra Pradesh,19992,Tamil Nadu,+1.5,3.25,,+0.5,1.25,,0,2,2,5,0,1,0,0,45,57,23,33,2,5,3,5,0,0,48,1,Pitch: GOOD,Weather: GOOD
693146,2000,India BSD,India Bangalore Super Division,I,17,India,Y,18911,MEG,18179,Income Tax SC,-0.5,2.5,,-0.25,1.0,,0,1,2,1,0,0,0,0,54,55,29,25,0,1,6,3,0,0,HT,1,Pitch: REGULAR,Weather: SUNNY
693404,246,INTERNATIONAL,International Match,I,4,International,G,1679,Myanmar,5358,Nepal,-0.75,2.25,,-0.25,1.0,,1,0,1,1,0,0,0,0,48,38,23,23,1,0,5,1,0,0,36,1,Pitch: GOOD,Weather: GOOD
693061,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,32521,Zira IK II,8508,Moik Baku,+0.75,3.0,,+0.25,1.25,,1,1,0,1,1,1,0,1,30,26,18,9,2,2,1,1,58,42,35,1,Pitch: GOOD,Weather: GOOD
693103,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,17982,Zaqatala,32651,Keshla FK II,-0.5,2.75,,-0.25,1.0,,0,0,0,1,0,0,0,0,29,37,15,25,0,1,4,4,0,0,35,0,Pitch: GOOD,Weather: GOOD
693060,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,32537,Sabah FK II,9525,PFK Turan Tovuz,-0.75,2.5,,-0.25,1.0,,0,0,2,2,1,0,0,0,29,21,12,16,2,1,0,0,56,44,33,0,Pitch: GOOD,Weather: GOOD
693372,349,INT W,Womens International,W,4,International,G,23746,Spain Women U20,38652,Russia Women U21,-2.25,3.5,,-1.0,1.5,,1,0,1,0,0,1,0,0,36,21,30,14,3,1,0,0,58,42,33,1,Pitch: GOOD,Weather: GOOD
693153,1103,BLR RL,Belarus Reserve League,B,94,Belarus,B,12768,Dinamo Minsk Reserves,35179,FK Dnyapro Reserves,-1.75,3.75,,-0.75,1.5,,0,0,0,0,0,0,0,0,13,7,5,2,1,0,0,0,0,0,4,0,Pitch: GOOD,Weather: GOOD
