MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
697620,246,INTERNATIONAL,International Match,I,4,International,G,871,Saudi Arabia,3847,Paraguay,+0.75,2.25,8.5,+0.25,1.0,4,0,0,4,7,1,3,0,0,101,134,56,69,5,4,6,11,43,57,FT,0,Pitch: GOOD,Weather: GOOD
698182,2641,Qatar SDC,Qatar Second Division Cup,Q,34,Qatar,K,10717,Al Markhiya,33107,Al Bidda SC,-0.75,3.0,,-0.25,1.25,,2,2,0,4,3,0,0,0,66,108,27,48,5,4,0,1,48,52,80,1,Pitch: GOOD,Weather: GOOD
697997,246,INTERNATIONAL,International Match,I,4,International,G,2124,Montenegro,1605,Belarus,-0.25,2.0,9,0.0,0.75,4,2,0,5,1,1,1,0,0,79,85,41,49,5,1,6,3,51,49,69,1,Pitch: GOOD,Weather: GOOD
697618,246,INTERNATIONAL,International Match,I,4,International,G,4078,Croatia,3848,Georgia,-1.25,2.75,9,-0.5,1.0,4.5,2,1,7,1,0,0,0,0,75,53,71,29,5,2,8,3,56,44,68,1,Pitch: GOOD,Weather: GOOD
697938,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,4022,Andorra U21,8388,Turkey U21,+1.75,3.0,10,+1.25,0.75,4.5,1,0,3,5,2,3,0,0,45,79,34,45,3,2,3,2,29,71,69,1,Pitch: GOOD,Weather: GOOD
697968,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,1979,Denmark U21,8387,Malta U21,-3.75,4.25,10.5,-1.5,1.75,5,5,1,1,0,0,1,0,0,83,43,44,13,7,1,3,1,66,34,68,1,Pitch: GOOD,Weather: GOOD
697905,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,893,Lebanon,10291,North Korea,-0.75,2.25,9,-0.25,0.75,4.5,0,0,2,2,1,1,0,0,100,49,67,44,1,1,3,5,65,35,68,0,Pitch: GOOD,Weather: GOOD
697969,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,8599,N Ireland U21,7593,Romania U21,+0.75,2.5,10,+0.25,1.0,4.5,0,0,1,3,1,1,0,0,62,76,12,35,1,1,0,5,46,54,HT,0,Pitch: GOOD,Weather: GOOD
697987,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,3589,Israel U21,8375,Spain U21,+1.25,2.75,10,+0.5,1.25,4.5,0,0,1,3,0,2,0,0,32,68,14,39,0,1,0,2,32,68,HT,0,Pitch: GOOD,Weather: GOOD
698041,308,INT U21,U21 International,U,4,International,G,3683,Holland U21,8386,England U21,0.0,2.5,10,0.0,1.0,4.5,1,0,4,0,0,0,0,0,55,62,39,35,5,1,4,2,56,44,HT,1,Pitch: GOOD,Weather: GOOD
697949,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,4264,Norway U21,2107,Portugal U21,+0.75,2.75,10,+0.25,1.0,4.5,0,2,2,0,1,1,0,1,45,37,38,14,2,3,3,1,58,42,HT,1,Pitch: GOOD,Weather: GOOD
697962,2836,U23 Africa C,U23 Africa Cup of Nations,U,4,International,G,8334,Egypt U23,12319,South Africa U23,-1.0,2.25,9.5,-0.5,1.0,4.5,0,0,2,0,0,0,0,0,29,23,26,19,1,1,0,1,47,53,25,0,Pitch: GOOD,Weather: GOOD
698081,2388,Brazil CNU20,Brazil Copa Nordeste U20,B,47,Brazil,B,16742,Santa Cruz FC U20,38724,Porto PE U20,-0.25,2.5,10,0.0,1.0,4.5,0,0,3,2,0,0,0,0,45,38,21,27,0,2,1,3,57,43,25,0,Pitch: GOOD,Weather: GOOD
698068,2388,Brazil CNU20,Brazil Copa Nordeste U20,B,47,Brazil,B,9236,Sport Recife U20,18866,Botafogo PB U20,-1.5,3.0,11,-0.75,1.25,5,1,0,1,4,0,0,0,0,26,26,10,15,2,0,1,1,42,58,24,1,Pitch: GOOD,Weather: GOOD
697940,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,3850,Serbia U21,3588,Russia U21,+0.25,2.25,10,0.0,0.75,4.5,0,1,1,1,0,1,0,0,37,26,16,13,0,1,0,1,70,30,23,1,Pitch: GOOD,Weather: GOOD
698046,2839,Asian HGL,Asian Handicap & Goal Line,A,4,International,G,5640,FSV Frankfurt,7029,Darmstadt,+1.25,3.25,8.5,+0.5,1.25,4,1,0,2,0,0,0,0,0,27,28,23,25,3,2,0,0,50,50,22,1,Pitch: GOOD,Weather: GOOD
697929,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,1980,Switzerland U21,8376,France U21,+0.75,2.75,10,+0.25,1.0,4.5,0,1,0,1,0,0,0,0,11,20,11,22,0,1,0,1,38,62,22,1,Pitch: GOOD,Weather: GOOD
698022,246,INTERNATIONAL,International Match,I,4,International,G,17392,Morocco A,19215,Guinea A,-1.25,2.5,9,-0.5,1.0,4,2,0,1,0,0,0,0,0,14,13,6,7,3,0,1,0,63,37,18,1,Pitch: GOOD,Weather: GOOD
